CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment
15974,39,7,3442.15,3,4,4,344,高价值忠诚客户
15975,84,1,371.01,2,1,2,212,低价值客户
15976,165,2,430.94,1,2,2,122,低价值客户
15977,17,2,1054.73,4,2,3,423,新客户
15978,77,1,1098.78,2,1,3,213,低价值客户
15980,89,3,2398.86,2,3,4,234,中价值客户
15981,25,8,3408.48,3,4,4,344,高价值忠诚客户
15983,22,4,1475.02,3,3,3,333,忠诚客户
15984,3,10,2837.67,4,4,4,444,高价值新客户
15985,123,2,1142.42,2,2,3,223,低价值客户
15986,30,1,168.12,3,1,1,311,潜力客户
15987,12,7,1451.28,4,4,3,443,高价值新客户
15988,19,1,158.03,3,1,1,311,潜力客户
15990,44,2,792.11,3,2,3,323,潜力客户
15992,4,1,41.989999999999995,4,1,1,411,新客户
15993,9,7,2797.57,4,4,4,444,高价值新客户
15994,55,1,427.07,2,1,2,212,低价值客户
15996,88,6,1060.68,2,4,3,243,中价值客户
15998,37,5,3089.97,3,4,4,344,高价值忠诚客户
16000,3,3,12393.7,4,3,4,434,高价值新客户
16003,30,5,2735.37,3,4,4,344,高价值忠诚客户
16005,12,4,615.39,4,3,2,432,高价值新客户
16006,211,1,101.4,1,1,1,111,低价值客户
16007,48,4,1701.94,3,3,4,334,忠诚客户
16008,24,3,478.78,3,3,2,332,忠诚客户
16009,22,4,992.71,3,3,3,333,忠诚客户
16010,246,3,407.5,1,3,2,132,中价值客户
16011,8,16,3362.71,4,4,4,444,高价值新客户
16012,35,3,1415.29,3,3,3,333,忠诚客户
16013,4,47,37130.6,4,4,4,444,高价值新客户
16014,38,3,662.38,3,3,2,332,忠诚客户
16015,4,3,705.39,4,3,3,433,高价值新客户
16016,3,8,1508.76,4,4,3,443,高价值新客户
16017,47,1,211.88,3,1,1,311,潜力客户
16018,39,2,408.90000000000003,3,2,2,322,潜力客户
16019,47,9,3786.2400000000002,3,4,4,344,高价值忠诚客户
16020,17,3,851.01,4,3,3,433,高价值新客户
16022,260,1,628.28,1,1,2,112,低价值客户
16023,46,3,719.81,3,3,3,333,忠诚客户
16024,12,1,251.24,4,1,1,411,新客户
16025,30,1,439.65999999999997,3,1,2,312,潜力客户
16026,43,1,236.09,3,1,1,311,潜力客户
16027,92,6,934.62,2,4,3,243,中价值客户
16029,39,63,81024.84,3,4,4,344,高价值忠诚客户
16030,310,1,331.24,1,1,2,112,低价值客户
16031,92,2,548.94,2,2,2,222,低价值客户
16033,6,20,8816.4,4,4,4,444,高价值新客户
16034,196,3,437.7,1,3,2,132,中价值客户
16036,87,2,758.92,2,2,3,223,低价值客户
16037,270,3,855.02,1,3,3,133,中价值客户
16038,8,3,471.78000000000003,4,3,2,432,高价值新客户
16040,65,3,1313.55,2,3,3,233,中价值客户
16041,31,3,3166.4,3,3,4,334,忠诚客户
16042,22,5,1197.27,3,4,3,343,高价值忠诚客户
16043,38,4,773.99,3,3,3,333,忠诚客户
16045,120,4,1340.7,2,3,3,233,中价值客户
16048,373,2,256.44,1,2,1,121,低价值客户
16049,40,3,1111.79,3,3,3,333,忠诚客户
16050,174,1,137.9,1,1,1,111,低价值客户
16052,54,1,362.06,2,1,2,212,低价值客户
16053,33,2,1511.95,3,2,3,323,潜力客户
16054,145,1,783.9,1,1,3,113,低价值客户
16055,221,1,134.8,1,1,1,111,低价值客户
16056,45,1,664.85,3,1,2,312,潜力客户
16057,16,7,2263.12,4,4,4,444,高价值新客户
16059,66,6,1459.8600000000001,2,4,3,243,中价值客户
16062,10,4,1153.62,4,3,3,433,高价值新客户
16063,260,1,335.32,1,1,2,112,低价值客户
16065,365,1,372.09,1,1,2,112,低价值客户
16066,17,5,1521.87,4,4,3,443,高价值新客户
16070,22,2,852.15,3,2,3,323,潜力客户
16071,45,1,326.24,3,1,2,312,潜力客户
16072,288,1,584.3199999999999,1,1,2,112,低价值客户
16073,297,1,122.39999999999999,1,1,1,111,低价值客户
16076,3,10,2234.73,4,4,4,444,高价值新客户
16078,284,1,79.2,1,1,1,111,低价值客户
16079,17,3,1352.0,4,3,3,433,高价值新客户
16080,82,2,217.16,2,2,1,221,低价值客户
16081,56,5,2806.9,2,4,4,244,中价值客户
16083,101,2,1317.62,2,2,3,223,低价值客户
16084,299,1,436.18,1,1,2,112,低价值客户
16085,23,5,981.51,3,4,3,343,高价值忠诚客户
16086,59,5,1121.39,2,4,3,243,中价值客户
16091,155,2,315.06,1,2,2,122,低价值客户
16092,115,3,817.86,2,3,3,233,中价值客户
16093,107,1,17.0,2,1,1,211,低价值客户
16094,12,4,1078.23,4,3,3,433,高价值新客户
16096,264,1,320.62,1,1,2,112,低价值客户
16097,240,1,185.04999999999998,1,1,1,111,低价值客户
16098,88,7,2005.63,2,4,4,244,中价值客户
16099,50,3,731.9,3,3,3,333,忠诚客户
16101,71,1,1290.7,2,1,3,213,低价值客户
16102,42,3,1842.14,3,3,4,334,忠诚客户
16103,7,6,1429.64,4,4,3,443,高价值新客户
16104,62,1,302.36,2,1,1,211,低价值客户
16105,249,1,336.96,1,1,2,112,低价值客户
16106,66,1,108.38,2,1,1,211,低价值客户
16107,18,7,3204.1600000000003,3,4,4,344,高价值忠诚客户
16108,85,1,842.5,2,1,3,213,低价值客户
16109,219,2,611.88,1,2,2,122,低价值客户
16110,45,3,1337.48,3,3,3,333,忠诚客户
16112,143,4,195.73999999999998,1,3,1,131,中价值客户
16113,183,1,161.38,1,1,1,111,低价值客户
16114,171,1,135.75000000000003,1,1,1,111,低价值客户
16115,10,8,1667.97,4,4,4,444,高价值新客户
16116,212,1,612.78,1,1,2,112,低价值客户
16117,190,1,232.21,1,1,1,111,低价值客户
16119,8,2,423.36,4,2,2,422,新客户
16120,59,4,1309.14,2,3,3,233,中价值客户
16121,57,2,867.11,2,2,3,223,低价值客户
16122,73,4,684.4200000000001,2,3,3,233,中价值客户
16123,52,1,307.78,2,1,2,212,低价值客户
16124,317,1,249.0,1,1,1,111,低价值客户
16125,367,1,289.35,1,1,1,111,低价值客户
16126,29,4,6287.77,3,3,4,334,忠诚客户
16127,39,1,656.25,3,1,2,312,潜力客户
16128,18,5,1880.22,3,4,4,344,高价值忠诚客户
16131,52,6,3506.54,2,4,4,244,中价值客户
16133,4,33,14589.04,4,4,4,444,高价值新客户
16134,22,2,618.09,3,2,2,322,潜力客户
16135,263,1,517.55,1,1,2,112,低价值客户
16136,60,3,709.38,2,3,3,233,中价值客户
16139,19,3,635.41,3,3,2,332,忠诚客户
16140,66,2,725.18,2,2,3,223,低价值客户
16141,88,1,620.4,2,1,2,212,低价值客户
16142,250,1,535.34,1,1,2,112,低价值客户
16143,3,6,2424.94,4,4,4,444,高价值新客户
16144,247,1,175.2,1,1,1,111,低价值客户
16145,9,11,3799.4900000000002,4,4,4,444,高价值新客户
16146,157,3,734.13,1,3,3,133,中价值客户
16147,134,1,375.0,2,1,2,212,低价值客户
16148,296,1,76.32000000000001,1,1,1,111,低价值客户
16149,5,2,280.52,4,2,1,421,新客户
16150,43,5,2053.02,3,4,4,344,高价值忠诚客户
16152,269,1,1829.04,1,1,4,114,低价值客户
16153,50,5,1824.23,3,4,4,344,高价值忠诚客户
16156,9,9,3122.04,4,4,4,444,高价值新客户
16157,16,3,656.69,4,3,2,432,高价值新客户
16159,282,1,348.2,1,1,2,112,低价值客户
16160,65,2,1025.44,2,2,3,223,低价值客户
16161,2,19,5575.56,4,4,4,444,高价值新客户
16162,252,1,37.4,1,1,1,111,低价值客户
16163,232,2,856.6,1,2,3,123,低价值客户
16164,17,3,822.48,4,3,3,433,高价值新客户
16168,11,27,3787.6,4,4,4,444,高价值新客户
16169,8,4,1822.97,4,3,4,434,高价值新客户
16170,51,6,1885.05,2,4,4,244,中价值客户
16171,59,1,73.2,2,1,1,211,低价值客户
16172,95,5,1140.21,2,4,3,243,中价值客户
16173,16,6,1418.32,4,4,3,443,高价值新客户
16174,126,3,1009.5500000000001,2,3,3,233,中价值客户
16175,94,4,1037.59,2,3,3,233,中价值客户
16177,50,1,331.95,3,1,2,312,潜力客户
16178,138,1,197.9,2,1,1,211,低价值客户
16179,61,1,215.83,2,1,1,211,低价值客户
16180,100,8,10254.18,2,4,4,244,中价值客户
16181,73,1,305.54,2,1,1,211,低价值客户
16182,72,4,6617.65,2,3,4,234,中价值客户
16183,67,1,338.71000000000004,2,1,2,212,低价值客户
16184,64,6,1158.79,2,4,3,243,中价值客户
16185,17,2,529.41,4,2,2,422,新客户
16186,23,12,4006.94,3,4,4,344,高价值忠诚客户
16187,32,15,6911.4400000000005,3,4,4,344,高价值忠诚客户
16188,45,4,981.86,3,3,3,333,忠诚客户
16189,16,2,215.48,4,2,1,421,新客户
16190,40,1,215.08,3,1,1,311,潜力客户
16191,3,13,5180.52,4,4,4,444,高价值新客户
16193,237,1,314.45,1,1,2,112,低价值客户
16198,75,1,400.68100000000004,2,1,2,212,低价值客户
16200,4,2,1080.6200000000001,4,2,3,423,新客户
16201,3,4,1863.47,4,3,4,434,高价值新客户
16202,361,1,365.27,1,1,2,112,低价值客户
16203,59,4,592.9,2,3,2,232,中价值客户
16204,23,1,405.71,3,1,2,312,潜力客户
16205,31,4,761.38,3,3,3,333,忠诚客户
16206,55,4,537.0600000000001,2,3,2,232,中价值客户
16207,25,1,394.38,3,1,2,312,潜力客户
16208,45,2,664.26,3,2,2,322,潜力客户
16209,89,5,2262.62,2,4,4,244,中价值客户
16210,2,18,21086.3,4,4,4,444,高价值新客户
16211,89,1,547.02,2,1,2,212,低价值客户
16212,19,2,690.34,3,2,3,323,潜力客户
16213,79,1,159.0,2,1,1,211,低价值客户
16214,171,3,1062.75,1,3,3,133,中价值客户
16215,81,1,242.35,2,1,1,211,低价值客户
16216,267,1,914.9300000000001,1,1,3,113,低价值客户
16217,235,2,304.25,1,2,1,121,低价值客户
16218,30,7,3084.68,3,4,4,344,高价值忠诚客户
16221,37,3,864.86,3,3,3,333,忠诚客户
16222,318,1,846.72,1,1,3,113,低价值客户
16224,57,4,1295.3,2,3,3,233,中价值客户
16225,45,5,1096.32,3,4,3,343,高价值忠诚客户
16226,203,3,255.12,1,3,1,131,中价值客户
16227,225,1,314.22,1,1,2,112,低价值客户
16229,87,2,1010.6,2,2,3,223,低价值客户
16230,190,2,542.03,1,2,2,122,低价值客户
16232,44,4,990.88,3,3,3,333,忠诚客户
16233,71,3,536.6800000000001,2,3,2,232,中价值客户
16235,41,5,867.31,3,4,3,343,高价值忠诚客户
16236,78,1,432.2,2,1,2,212,低价值客户
16239,57,2,414.2,2,2,2,222,低价值客户
16240,24,2,3718.8,3,2,4,324,潜力客户
16241,10,13,2607.87,4,4,4,444,高价值新客户
16242,8,7,3603.21,4,4,4,444,高价值新客户
16243,34,2,409.1,3,2,2,322,潜力客户
16244,212,2,1522.75,1,2,3,123,低价值客户
16245,24,3,1413.66,3,3,3,333,忠诚客户
16247,170,1,114.56,1,1,1,111,低价值客户
16248,62,1,152.94,2,1,1,211,低价值客户
16249,53,5,1800.07,2,4,4,244,中价值客户
16250,261,2,389.44,1,2,2,122,低价值客户
16253,67,2,3683.86,2,2,4,224,低价值客户
16255,17,8,2619.91,4,4,4,444,高价值新客户
16256,267,1,752.4300000000001,1,1,3,113,低价值客户
16257,177,1,46.95,1,1,1,111,低价值客户
16258,45,5,5203.51,3,4,4,344,高价值忠诚客户
16260,51,1,1035.45,2,1,3,213,低价值客户
16261,17,4,746.83,4,3,3,433,高价值新客户
16265,9,9,5447.0,4,4,4,444,高价值新客户
16266,74,7,861.89,2,4,3,243,中价值客户
16268,71,2,667.65,2,2,2,222,低价值客户
16270,353,1,1141.24,1,1,3,113,低价值客户
16271,3,5,1429.24,4,4,3,443,高价值新客户
16272,117,1,411.7,2,1,2,212,低价值客户
16274,373,1,357.95,1,1,2,112,低价值客户
16275,197,1,559.87,1,1,2,112,低价值客户
16276,177,1,810.6000000000001,1,1,3,113,低价值客户
16278,100,1,566.38,2,1,2,212,低价值客户
16279,21,3,1509.58,3,3,3,333,忠诚客户
16281,72,1,2062.06,2,1,4,214,低价值客户
16282,340,1,168.3,1,1,1,111,低价值客户
16283,6,5,1570.81,4,4,3,443,高价值新客户
16284,31,2,823.97,3,2,3,323,潜力客户
16287,170,1,142.5,1,1,1,111,低价值客户
16292,122,1,302.25,2,1,1,211,低价值客户
16293,22,10,2248.9900000000002,3,4,4,344,高价值忠诚客户
16295,10,4,1328.55,4,3,3,433,高价值新客户
16297,269,1,301.9,1,1,1,111,低价值客户
16298,23,3,598.2,3,3,2,332,忠诚客户
16302,127,1,233.22,2,1,1,211,低价值客户
16303,26,3,5360.63,3,3,4,334,忠诚客户
16305,139,1,361.21999999999997,2,1,2,212,低价值客户
16306,214,6,632.27,1,4,2,142,中价值客户
16308,38,4,2560.0,3,3,4,334,忠诚客户
16309,106,2,706.57,2,2,3,223,低价值客户
16311,18,2,616.26,3,2,2,322,潜力客户
16313,3,2,274.15000000000003,4,2,1,421,新客户
16315,331,1,226.37,1,1,1,111,低价值客户
16316,64,8,2938.91,2,4,4,244,中价值客户
16317,120,3,1341.65,2,3,3,233,中价值客户
16318,35,1,328.15,3,1,2,312,潜力客户
16319,218,1,404.40000000000003,1,1,2,112,低价值客户
16320,172,2,1038.46,1,2,3,123,低价值客户
16321,72,5,373.65000000000003,2,4,2,242,中价值客户
16322,1,2,326.75,4,2,2,422,新客户
16323,196,1,207.50000000000003,1,1,1,111,低价值客户
16324,128,3,428.68,2,3,2,232,中价值客户
16325,47,3,594.24,3,3,2,332,忠诚客户
16326,6,14,3110.96,4,4,4,444,高价值新客户
16327,14,6,3844.22,4,4,4,444,高价值新客户
16330,18,3,251.91,3,3,1,331,忠诚客户
16332,28,7,1593.2,3,4,3,343,高价值忠诚客户
16333,8,22,26626.8,4,4,4,444,高价值新客户
16337,37,1,151.05,3,1,1,311,潜力客户
16338,157,1,214.79999999999998,1,1,1,111,低价值客户
16339,284,1,109.95,1,1,1,111,低价值客户
16340,107,1,549.07,2,1,2,212,低价值客户
16341,25,4,1971.87,3,3,4,334,忠诚客户
16342,75,4,322.41,2,3,2,232,中价值客户
16343,16,2,370.47999999999996,4,2,2,422,新客户
16344,158,1,101.10000000000001,1,1,1,111,低价值客户
16345,44,1,575.41,3,1,2,312,潜力客户
16347,11,2,887.65,4,2,3,423,新客户
16348,32,7,1469.45,3,4,3,343,高价值忠诚客户
16349,291,1,53.5,1,1,1,111,低价值客户
16350,21,4,1116.47,3,3,3,333,忠诚客户
16351,333,1,153.9,1,1,1,111,低价值客户
16352,18,2,494.44,3,2,2,322,潜力客户
16353,4,23,6675.71,4,4,4,444,高价值新客户
16354,63,2,395.8,2,2,2,222,低价值客户
16356,198,3,211.77,1,3,1,131,中价值客户
16357,33,3,658.88,3,3,2,332,忠诚客户
16358,1,4,2027.5,4,3,4,434,高价值新客户
16359,7,9,1750.92,4,4,4,444,高价值新客户
16360,5,6,3512.53,4,4,4,444,高价值新客户
16361,10,4,896.66,4,3,3,433,高价值新客户
16362,32,5,734.77,3,4,3,343,高价值忠诚客户
16363,53,1,109.36000000000001,2,1,1,211,低价值客户
16364,12,2,707.04,4,2,3,423,新客户
16365,18,9,1540.42,3,4,3,343,高价值忠诚客户
16366,19,1,327.3,3,1,2,312,潜力客户
16367,37,2,804.49,3,2,3,323,潜力客户
16368,2,2,497.43,4,2,2,422,新客户
16369,18,3,1553.66,3,3,3,333,忠诚客户
16370,82,4,1320.56,2,3,3,233,中价值客户
16372,33,2,367.93,3,2,2,322,潜力客户
16374,66,2,473.03000000000003,2,2,2,222,低价值客户
16376,9,2,987.01,4,2,3,423,新客户
16377,267,1,676.2,1,1,3,113,低价值客户
16378,247,3,362.95,1,3,2,132,中价值客户
16379,4,4,2157.4,4,3,4,434,高价值新客户
16380,61,1,1780.59,2,1,4,214,低价值客户
16383,75,2,668.36,2,2,2,222,低价值客户
16384,90,2,584.5,2,2,2,222,低价值客户
16385,60,3,555.89,2,3,2,232,中价值客户
16386,29,2,317.2,3,2,2,322,潜力客户
16387,323,1,94.36,1,1,1,111,低价值客户
16389,53,4,1382.07,2,3,3,233,中价值客户
16392,270,1,221.19,1,1,1,111,低价值客户
16393,2,13,3046.21,4,4,4,444,高价值新客户
16394,57,5,1555.34,2,4,3,243,中价值客户
16395,61,5,1486.9,2,4,3,243,中价值客户
16398,154,2,1705.8,1,2,4,124,低价值客户
16399,19,2,408.57,3,2,2,322,潜力客户
16400,95,1,303.93,2,1,1,211,低价值客户
16401,1,12,4098.32,4,4,4,444,高价值新客户
16402,265,2,299.6,1,2,1,121,低价值客户
16403,312,1,177.5,1,1,1,111,低价值客户
16404,70,1,443.05,2,1,2,212,低价值客户
16405,302,2,167.25,1,2,1,121,低价值客户
16406,19,1,163.07,3,1,1,311,潜力客户
16407,13,10,2126.93,4,4,4,444,高价值新客户
16409,36,5,2028.88,3,4,4,344,高价值忠诚客户
16411,19,2,214.65,3,2,1,321,潜力客户
16412,54,1,151.83,2,1,1,211,低价值客户
16413,57,1,262.2,2,1,1,211,低价值客户
16414,22,2,126.25,3,2,1,321,潜力客户
16415,44,1,210.35,3,1,1,311,潜力客户
16416,27,3,1051.4,3,3,3,333,忠诚客户
16418,45,3,675.27,3,3,3,333,忠诚客户
16419,113,6,972.23,2,4,3,243,中价值客户
16422,17,51,34684.4,4,4,4,444,高价值新客户
16423,25,1,346.12,3,1,2,312,潜力客户
16424,191,1,133.56,1,1,1,111,低价值客户
16425,302,1,302.7,1,1,1,111,低价值客户
16426,2,10,1908.25,4,4,4,444,高价值新客户
16427,263,2,241.06,1,2,1,121,低价值客户
16429,106,1,284.55,2,1,1,211,低价值客户
16430,57,1,300.85,2,1,1,211,低价值客户
16431,213,3,642.81,1,3,2,132,中价值客户
16432,64,1,287.4,2,1,1,211,低价值客户
16433,28,1,184.26,3,1,1,311,潜力客户
16434,29,7,1522.25,3,4,3,343,高价值忠诚客户
16438,6,5,798.35,4,4,3,443,高价值新客户
16440,8,5,3640.67,4,4,4,444,高价值新客户
16441,67,2,381.2,2,2,2,222,低价值客户
16442,2,3,616.79,4,3,2,432,高价值新客户
16444,46,4,654.67,3,3,2,332,忠诚客户
16445,34,1,230.51,3,1,1,311,潜力客户
16446,1,2,168472.5,4,2,4,424,新客户
16447,136,1,259.01,2,1,1,211,低价值客户
16448,198,1,188.89000000000001,1,1,1,111,低价值客户
16449,198,2,707.69,1,2,3,123,低价值客户
16450,150,1,311.92,1,1,2,112,低价值客户
16451,88,1,266.97,2,1,1,211,低价值客户
16454,45,2,6.9,3,2,1,321,潜力客户
16455,64,7,1841.18,2,4,4,244,中价值客户
16456,99,5,2158.37,2,4,4,244,中价值客户
16457,218,1,208.36,1,1,1,111,低价值客户
16458,3,18,3482.7400000000002,4,4,4,444,高价值新客户
16460,28,3,814.72,3,3,3,333,忠诚客户
16461,178,1,151.42,1,1,1,111,低价值客户
16462,74,3,136.0,2,3,1,231,中价值客户
16463,21,4,1422.4,3,3,3,333,忠诚客户
16464,20,3,1314.68,3,3,3,333,忠诚客户
16466,34,7,1603.46,3,4,3,343,高价值忠诚客户
16468,74,1,74.9,2,1,1,211,低价值客户
16469,24,4,650.43,3,3,2,332,忠诚客户
16470,52,4,762.39,2,3,3,233,中价值客户
16471,275,1,223.95000000000002,1,1,1,111,低价值客户
16473,165,3,316.11,1,3,2,132,中价值客户
16474,7,7,1871.5,4,4,4,444,高价值新客户
16475,88,4,544.3,2,3,2,232,中价值客户
16477,64,7,2494.46,2,4,4,244,中价值客户
16478,25,3,331.0,3,3,2,332,忠诚客户
16479,10,2,300.83,4,2,1,421,新客户
16480,76,1,769.29,2,1,3,213,低价值客户
16482,16,1,220.62,4,1,1,411,新客户
16483,192,1,139.35,1,1,1,111,低价值客户
16484,174,2,404.3,1,2,2,122,低价值客户
16485,77,1,363.65,2,1,2,212,低价值客户
16488,33,3,498.8,3,3,2,332,忠诚客户
16491,47,1,731.5,3,1,3,313,潜力客户
16493,80,4,1351.63,2,3,3,233,中价值客户
16494,297,1,826.53,1,1,3,113,低价值客户
16495,3,3,684.41,4,3,3,433,高价值新客户
16496,9,3,1599.52,4,3,3,433,高价值新客户
16497,50,6,2965.69,3,4,4,344,高价值忠诚客户
16498,161,2,100.97,1,2,1,121,低价值客户
16499,360,2,365.45,1,2,2,122,低价值客户
16500,5,6,400.86,4,4,2,442,高价值新客户
16503,107,4,1431.93,2,3,3,233,中价值客户
16504,25,1,484.38,3,1,2,312,潜力客户
16505,32,1,777.6,3,1,3,313,潜力客户
16506,20,2,90.30000000000001,3,2,1,321,潜力客户
16509,297,1,363.7,1,1,2,112,低价值客户
16510,372,1,248.1,1,1,1,111,低价值客户
16511,22,3,950.26,3,3,3,333,忠诚客户
16513,5,4,874.59,4,3,3,433,高价值新客户
16515,52,5,1627.13,2,4,3,243,中价值客户
16516,30,1,101.69999999999999,3,1,1,311,潜力客户
16517,277,1,162.7,1,1,1,111,低价值客户
16518,61,2,484.32,2,2,2,222,低价值客户
16519,25,2,215.07999999999998,3,2,1,321,潜力客户
16520,186,3,1046.57,1,3,3,133,中价值客户
16523,2,21,9418.470000000001,4,4,4,444,高价值新客户
16525,2,26,13027.45,4,4,4,444,高价值新客户
16526,172,1,290.36,1,1,1,111,低价值客户
16527,81,1,228.06,2,1,1,211,低价值客户
16528,4,1,244.41,4,1,1,411,新客户
16529,190,1,455.25,1,1,2,112,低价值客户
16531,22,7,1244.59,3,4,3,343,高价值忠诚客户
16532,18,3,6748.8,3,3,4,334,忠诚客户
16533,19,3,1095.56,3,3,3,333,忠诚客户
16535,5,1,593.75,4,1,2,412,新客户
16536,110,1,548.97,2,1,2,212,低价值客户
16539,3,4,1388.81,4,3,3,433,高价值新客户
16542,54,1,119.62,2,1,1,211,低价值客户
16545,165,1,339.3,1,1,2,112,低价值客户
16546,291,2,787.15,1,2,3,123,低价值客户
16549,10,10,4154.64,4,4,4,444,高价值新客户
16550,109,5,2298.97,2,4,4,244,中价值客户
16551,96,3,922.12,2,3,3,233,中价值客户
16552,243,2,379.73,1,2,2,122,低价值客户
16553,163,12,5719.82,1,4,4,144,中价值客户
16554,42,3,837.1,3,3,3,333,忠诚客户
16555,35,2,285.89,3,2,1,321,潜力客户
16556,67,7,3313.79,2,4,4,244,中价值客户
16557,24,2,281.85,3,2,1,321,潜力客户
16558,1,20,8338.49,4,4,4,444,高价值新客户
16560,27,2,841.41,3,2,3,323,潜力客户
16561,6,2,511.12,4,2,2,422,新客户
16563,54,1,1077.74,2,1,3,213,低价值客户
16565,364,1,173.7,1,1,1,111,低价值客户
